Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
26-Aug-16,460,463.7,457,459.95,857182,394411514.9
29-Aug-16,462.7,462.7,448.55,449.55,797904,360388558.5
30-Aug-16,451.5,464.7,451.2,462.95,981748,452239805.7
31-Aug-16,462,473.8,461.55,468.8,1779070,835091254
01-Sep-16,470,476.4,466.3,469.15,1046734,492874054.2
02-Sep-16,469.95,474.2,465.95,471.85,1070131,503397337.6
06-Sep-16,470,481.25,467.4,480.05,1553926,740349680.4
07-Sep-16,481.2,483.5,470.15,471.85,1254946,598019684.3
08-Sep-16,465,466.95,455,459.05,3145694,1445654609
09-Sep-16,458,465.45,451.3,458.3,1469794,675717139.8
12-Sep-16,454,466.4,453,463.85,1746181,809722022.7
14-Sep-16,466.7,472.6,463.65,466.7,1321007,620247964.9
15-Sep-16,469,471.9,460.8,462.75,956858,446219025
16-Sep-16,467.4,469,459,465.3,1477056,686438227.1
19-Sep-16,468.2,474.7,464.35,466.6,1134564,533622640
20-Sep-16,469,469,460.25,462.2,913111,423722144.7
21-Sep-16,464,465.75,455.1,461.15,2142358,986367301.1
22-Sep-16,465,466.8,453.75,454.75,2766927,1262368100
23-Sep-16,458,458,452.85,454.6,2221151,1010539812
26-Sep-16,452.05,454.2,446,448.95,1027167,462963726.9
27-Sep-16,446,453.4,446,447.85,1306463,587703503.4
28-Sep-16,449,449,439.4,440.5,1785763,790243139.2
29-Sep-16,444,444,424.3,427.15,4331711,1864308167
30-Sep-16,435,435,418.7,419.85,2210429,937181144.5
03-Oct-16,420,425,418.2,420.7,1754766,738790328.8
04-Oct-16,424.65,431.9,422.25,428.7,2145572,916679370.1
05-Oct-16,431.1,433,423.25,425.3,1476240,627651196.1
06-Oct-16,425,428.65,419.15,420.75,1559084,660591290.3
07-Oct-16,421.9,424.4,417.2,419.75,1562901,658736276.5
10-Oct-16,421.5,424.8,417,421.85,997527,420200224.6
13-Oct-16,421.7,424.7,417.5,422.2,2473032,1043520508
14-Oct-16,423.5,429.65,418,419.1,6379695,2701382386
17-Oct-16,421,421,405.5,408.55,3248168,1332148687
18-Oct-16,408,430.8,405.75,425.1,7264158,3008898631
19-Oct-16,427.85,436.45,419.1,424.9,4525016,1929299215
20-Oct-16,424.25,429.2,421.2,425,2133653,907849885.5
21-Oct-16,428.85,436.1,422.2,434.1,4853235,2085327433
24-Oct-16,436,438.5,427.6,429.15,2292196,994735651.6
25-Oct-16,431,437.75,429.3,434.05,1684650,730336900.6
26-Oct-16,434,435,421.95,423.05,2685974,1146377477
27-Oct-16,423,426.55,412.65,414.1,3706854,1550830040
28-Oct-16,429,444,429,435.65,12710319,5565603169
30-Oct-16,436.5,445,436,439.7,491631,216181534.8
01-Nov-16,436,436,429.55,433.55,4643934,2011644661
02-Nov-16,422.25,433.45,422.25,429.8,3387397,1458716029
03-Nov-16,431,432,424,428,2159069,926003768.2
04-Nov-16,428,434.9,414.8,430.05,7835863,3320113016
07-Nov-16,435,449.45,430.55,444.85,7039296,3108664662
08-Nov-16,446.2,455.8,445.35,454.15,5501834,2482566695
09-Nov-16,419.9,444,409,434.5,4852450,2097787593
10-Nov-16,447.5,449.15,435,442.25,3301285,1455348924
11-Nov-16,440,440,428,429.4,1161656,500465073
15-Nov-16,435,437.2,427.3,430.95,6787283,2921419585
16-Nov-16,434,448,433,443.6,9156138,4018568903
17-Nov-16,447,455,439.5,441.85,2616362,1174253383
18-Nov-16,440,449,437.8,445.3,2041621,907416157.4
21-Nov-16,445.9,452,440.9,447.15,2718966,1218865844
22-Nov-16,448,455,446.2,453.4,2409601,1085717372
23-Nov-16,457,458.95,448.05,453.1,1950811,885316937.9
24-Nov-16,450.7,464.5,450.1,458.65,2574455,1183505679
25-Nov-16,461.9,489.5,461.15,487.25,4561987,2190439394
28-Nov-16,485.95,495.85,482.5,489.35,2279428,1113197674
29-Nov-16,489.4,494.4,481.3,483.85,2029150,990430688
30-Nov-16,487.25,489.8,481.35,485.2,2604888,1263343835
01-Dec-16,480.05,485.2,471.4,475.05,2059534,979944173.5
02-Dec-16,477,481.95,471,473.4,2450542,1172128409
05-Dec-16,467,476.6,459.35,462.4,1727408,803042282.4
06-Dec-16,463,469.5,462.4,465.45,1073627,500518318.7
07-Dec-16,468.85,470,453.75,455.6,1540255,708752953.3
08-Dec-16,459.9,465.6,457.1,463.75,1158682,536788116.3
09-Dec-16,467,474.95,465,471.7,2017058,951353896.2
12-Dec-16,473.95,474.05,466.7,469.4,709914,333402422
13-Dec-16,470,487.5,467.3,484.55,1863492,889175871.2
14-Dec-16,484,487,473.35,476.65,1702307,816364470.1
15-Dec-16,475.25,482,468.05,477.45,3292408,1573144021
16-Dec-16,481.4,482.1,475,477.15,2185723,1044705426
19-Dec-16,474,475.6,470.45,473.35,1389090,657038945.5
20-Dec-16,476.9,480.75,473.65,476.75,1919780,918964052.3
21-Dec-16,478,479.6,472.5,474.45,667563,317953993.9
22-Dec-16,472.3,477.2,464.55,473.95,932766,438559634.9
23-Dec-16,474,477.45,465.25,467.1,942216,442511869.6
26-Dec-16,463.25,468.05,460.4,463.6,572307,265585315.6
27-Dec-16,460.5,474,460.05,468.2,1061513,497524239.2
28-Dec-16,469,477,469,474.15,1658315,787334159.5
29-Dec-16,471.05,484.45,469.5,482.7,2079991,996949754.7
30-Dec-16,482,493,482,488.9,1817123,890047440.5
02-Jan-17,494.5,496.9,486.5,488,1203138,591839378.5
03-Jan-17,488.7,495,487.2,491.55,1006546,495142518.2
04-Jan-17,490,504.5,488.55,500.6,1989140,993594143.6
05-Jan-17,505,507,485.95,488.1,2295824,1136694607
06-Jan-17,487.5,487.9,466.2,469.75,3307502,1562783194
09-Jan-17,465.05,477.9,462,473.45,1812454,854659785.8
10-Jan-17,474.35,475,467.65,473.5,1634891,772736756.1
11-Jan-17,473.3,478.45,469,474.05,2058634,973828282.8
12-Jan-17,475,486.8,472.2,481.2,1970093,950406245.9
13-Jan-17,484.2,492.9,481.9,488.5,2754723,1343043277
16-Jan-17,488.25,490.55,479,487.15,1258527,611876512
17-Jan-17,488,495,484.7,486.75,1233813,606737697.4
18-Jan-17,488,494.9,481.5,483.65,1336551,650289435.9
19-Jan-17,480,485.25,477.45,481.4,1586512,763797559.2
20-Jan-17,476,484,466,468.65,1442119,683509313.9
23-Jan-17,465,471.8,460.8,469.7,1400660,656524799.6
24-Jan-17,471.4,473.5,465.4,469.9,1255925,590287404.4
25-Jan-17,470.25,473.75,462.2,465.65,3368794,1570395372
27-Jan-17,465.4,470.6,463.2,467.1,1795089,839212594.4
30-Jan-17,467,478,461.2,471.6,3024028,1421898374
31-Jan-17,484.7,484.7,425.5,452.2,7804620,3536430059
01-Feb-17,452.25,457,436.45,449.7,4061099,1802851989
02-Feb-17,449.7,465,440,461.1,3771089,1719571759
03-Feb-17,464.1,482,464.1,480.45,2677019,1269463222
06-Feb-17,481.05,488.6,471.2,477.5,2105323,1004779388
07-Feb-17,480,480,469.1,470.85,1794349,850138535.3
08-Feb-17,470,483.75,468.8,474.6,1754215,832433358.4
09-Feb-17,477.9,486.75,474.5,485,3013021,1453090869
10-Feb-17,490,503.5,486,499.9,7225481,3600505015
13-Feb-17,500,504.7,495.5,499.65,1903851,951082053.2
14-Feb-17,501,508.55,500.35,504.6,2664728,1345134477
15-Feb-17,503.25,511.6,489.1,495.65,2584154,1293569531
16-Feb-17,494.05,505.5,494.05,504.5,2591411,1304451544
17-Feb-17,502.3,505,496,503.5,1688519,848313417.6
20-Feb-17,503.55,507.4,497,499.95,2610984,1306129279
21-Feb-17,500,515.25,500,507.9,3268863,1663930451
22-Feb-17,508.5,511.4,503.6,507.95,3036464,1543064386
23-Feb-17,508,515,499.8,503.65,5868525,2974431241
27-Feb-17,500.25,510.05,495,499.8,2250245,1127403086
28-Feb-17,506,509,488.45,499.4,31171453,15584693774
01-Mar-17,488.95,502.2,487.95,499.75,1979476,986466803.1
02-Mar-17,503,505.05,497.3,499.9,2392413,1200114015
03-Mar-17,501.1,505.35,500,503.7,2136886,1075660636
06-Mar-17,499.8,505.75,494.6,499.95,1234125,616712869.8
07-Mar-17,506,507.25,498.6,499.95,3221133,1617708273
08-Mar-17,499.5,503.1,488.1,491.9,1430424,706963763.6
09-Mar-17,493,495.5,487.55,488.95,1752351,858835924.3
10-Mar-17,493.5,497.3,474.5,475.8,3875776,1865556949
14-Mar-17,482,485.9,476.2,479.85,4483127,2153361154
15-Mar-17,483.4,484.75,471.6,479.65,3941570,1883962022
16-Mar-17,482,483.85,478.5,481.1,4191349,2013562484
17-Mar-17,485.5,487.8,469.35,484.25,5857451,2804742426
20-Mar-17,483,491,480.1,481.9,3734239,1807529085
21-Mar-17,482,484.5,475.05,476.95,4422809,2127962823
22-Mar-17,477,479.5,472.85,475.4,2797599,1333903555
23-Mar-17,476.9,483.5,475.6,482.15,3259747,1558220950
24-Mar-17,482,482,472,474.15,2203312,1047444663
27-Mar-17,474,477.65,463.2,468.8,2457180,1150171088
28-Mar-17,471.7,471.7,454.65,455.7,5722292,2626009360
29-Mar-17,459,459.9,451.2,458.25,3227158,1469911976
30-Mar-17,459.5,463.5,455.5,461.2,4028816,1855260540
31-Mar-17,462,464,454.6,459.15,2581903,1183604038
03-Apr-17,457,459,450.75,453.1,1914496,868033392.3
05-Apr-17,454,456.6,445.45,446.95,2902998,1304915773
06-Apr-17,446.95,448.4,441.3,446.9,1926091,856369206.2
07-Apr-17,447.95,454.55,442.05,443.2,3125291,1400895214
10-Apr-17,445,448.7,441.5,443.05,2111378,939355469
11-Apr-17,443.1,446.7,440,445.2,1861086,827378251.4
12-Apr-17,446.7,447.35,435.55,437.65,1728894,759544275
13-Apr-17,438,442.8,427.85,429.95,1543616,668533352
17-Apr-17,429.95,429.95,420.05,421.95,2595117,1098842418
18-Apr-17,422,425.9,416.95,418.9,2338492,987775507
19-Apr-17,419.5,425.5,412.45,414.3,2638642,1100294133
20-Apr-17,415,422.8,414.5,420.5,2818261,1177206258
21-Apr-17,425,431.8,422.2,427.65,2668714,1140595031
24-Apr-17,430.5,431.3,424.3,429.25,1709076,732894748.6
25-Apr-17,432.5,440.1,429.25,438.15,2575089,1118816242
26-Apr-17,440,441.95,424.1,427.05,3721058,1601763686
27-Apr-17,426.2,428.7,422.5,424.95,1450414,616294394.3
28-Apr-17,425.5,428.8,416,416.95,1945081,817867463.9
02-May-17,420.9,425,416.65,418.15,1568455,658231626.5
03-May-17,419,421.4,418.15,419.85,1746287,733287954.7
04-May-17,420,422.8,416.65,419.1,1009112,423158586.8
05-May-17,418.9,419.4,410.4,413,1541496,638612181.6
08-May-17,413.4,423,412,421.15,1938018,813000584.9
09-May-17,422.6,432,420.9,426.2,4402442,1878749686
10-May-17,428.5,434.3,427.2,430.4,2018816,869399345.7
11-May-17,432,435.9,426.2,434.75,2060011,891074026
12-May-17,434.75,444.6,434.65,442.25,2696277,1187391203
15-May-17,445,445.9,438.15,442.6,1080719,477607641.3
16-May-17,443.4,446.9,441,443.75,1820495,806950014
17-May-17,443,443.5,429,430.85,1754010,758925867.5
18-May-17,429,441.9,420.1,422.3,3934861,1703900003
19-May-17,425,426,414.2,416.15,2194511,917292021.8
22-May-17,420,420,411.15,412.35,2734184,1130310575
23-May-17,414,418.65,408.5,415.75,4828731,2004329842
24-May-17,416.5,420,414.35,417.15,2039655,851109760.6
25-May-17,420,427.9,416.15,426,3098044,1315169241
26-May-17,428,434,420.15,429.15,2257516,964725298.6
29-May-17,386.25,390,356.65,379.45,17135931,6483909535
30-May-17,381.65,389.35,380.95,388.3,2800579,1081478582
31-May-17,393.1,393.2,386,390,3844462,1498017266
01-Jun-17,390,403.9,389.25,397.7,4032660,1595905072
02-Jun-17,400,401.9,394.75,399.6,4221248,1684705988
05-Jun-17,400,405,397,402.75,1922945,773051030.5
06-Jun-17,404.05,414.85,399.55,408.65,2846306,1165868938
07-Jun-17,406.8,409.75,393,399.9,4041108,1618247586
08-Jun-17,400.1,402.85,396.3,397.4,1811760,720563477.3
09-Jun-17,396.6,396.6,385,386.8,2790651,1081429399
12-Jun-17,385,399.9,380,397.3,2889773,1138624361
13-Jun-17,395,395.9,388,393.4,1753491,688600598.4
14-Jun-17,395,400,392,396.7,1895223,751445432.2
15-Jun-17,396,396.5,392,393.65,1244822,490530136.6
16-Jun-17,392,396,388,390.3,1473093,575381539.8
19-Jun-17,390,393.3,386.6,389.45,992872,386595278.8
20-Jun-17,389.4,395.2,385.65,394.35,1458439,573076546.1
21-Jun-17,395,396.9,390,390.95,1121823,441068164.7
22-Jun-17,392.1,394.75,386,386.95,918944,359105092.3
23-Jun-17,388.55,389.7,379.85,380.7,1741413,666638592
27-Jun-17,380.7,384.6,378.7,380.1,4315500,1642404192
28-Jun-17,380.75,394,380,392.25,1883908,733021567.6
29-Jun-17,392.25,396,388,388.85,1631484,638771425.4
30-Jun-17,387,387,377.4,382,2365394,904391544.9
03-Jul-17,382.05,385.25,378.4,381.25,1280684,488176582
04-Jul-17,382,384.05,376.35,377.7,1328251,504169141.4
05-Jul-17,379.25,381,376.2,377.15,1461628,552453304.4
06-Jul-17,376.5,379.45,373.1,376.3,1964709,740151538.8
07-Jul-17,375,380.7,375,380,1642197,622518107
10-Jul-17,399,399,380.1,384.1,270762,104170240
11-Jul-17,384.9,393.3,383.15,385.2,2362955,919729660.7
12-Jul-17,387,389.6,384.65,387.3,687924,266222711.7
13-Jul-17,388,391,387.3,389.25,940852,366175180.2
14-Jul-17,390,393,385.55,388.95,1034584,402413042.4
17-Jul-17,389.5,398.2,389.3,391.85,1534113,603463330.5
18-Jul-17,391.8,396.35,390.15,391.3,1584011,622859300.7
19-Jul-17,392,398,390.7,396.75,1590684,628116534.8
20-Jul-17,398.7,400.95,390,391.5,1411026,558373342.1
21-Jul-17,393.5,398,392.85,394.7,964314,381107366.2
24-Jul-17,395,399.95,394.95,399.05,906007,360405371.6
25-Jul-17,399,400.5,390.05,391.1,1358932,534713339.5
26-Jul-17,392.1,393.8,386.65,389.35,1409292,548721738.1
27-Jul-17,385,387.05,375.75,377.25,2627365,1003582163
28-Jul-17,379.25,383.45,374.25,381.3,1712222,648822098.2
31-Jul-17,381.2,386.55,379.3,385.85,1535812,590251083.4
01-Aug-17,405,413.9,400.05,402.45,12617014,5121979547
02-Aug-17,402.6,406.4,396.5,402.05,4071990,1636100079
03-Aug-17,404,408.5,401.05,407.15,4650231,1886581634
04-Aug-17,407.6,411.45,406.3,409,1957230,801168331.1
07-Aug-17,408.3,414.9,404.2,406.35,1312508,536481622.3
08-Aug-17,407,409.45,396.65,398.25,2108254,843639734.4
09-Aug-17,400,400.35,392.8,393.85,1135609,448164393
10-Aug-17,393,413.7,393,404,4990849,2031974134
11-Aug-17,405.5,412.75,401,402.8,2782291,1130829315
14-Aug-17,404,408,400,402.2,1213339,488525437.9
16-Aug-17,402.2,425.9,400,419.95,5407314,2259912387
17-Aug-17,425.2,430.05,421.55,424.4,3175256,1353186956
18-Aug-17,420.7,436.4,420.7,428.85,3610728,1552978442
21-Aug-17,429,437,429,431.1,2657468,1150442190
22-Aug-17,434,442.75,432.2,439.35,4623000,2029838129
23-Aug-17,440,444.25,427.5,430.2,1576891,682359823.1
24-Aug-17,432,438,425.6,427.7,2607190,1128689117
28-Aug-17,427.15,436,426.45,427.75,1888194,813026522.5
29-Aug-17,429.95,433.95,423,431.75,3282938,1402249513
30-Aug-17,434,436,425.05,425.75,2380800,1017786451
31-Aug-17,428.25,432.5,426.2,428.15,3782413,1621642503
01-Sep-17,429,430.25,422.6,423.4,1242275,528510959.3
04-Sep-17,425,428.7,410.55,416.1,3250373,1353865301
05-Sep-17,418.7,430.6,418.05,427.85,3651996,1558226218
06-Sep-17,425.1,427.2,421,424.6,1553072,659344260.2
07-Sep-17,426.5,429.9,423.15,426.05,983408,419254762.2
08-Sep-17,426.05,431.7,426.05,430.8,1434311,616424432.1
11-Sep-17,435,442.5,433.8,441.5,2373479,1043681443
12-Sep-17,443,443.95,434,441.4,1357481,594627742.9
13-Sep-17,441.15,453.7,437.3,440.8,2339372,1042436026
14-Sep-17,441,443,436.1,441.4,1048243,461530126.9
15-Sep-17,437.35,447.9,437.35,444.3,1959478,870871616.7
18-Sep-17,444,451.35,443.3,445.1,1034355,463049434.4
19-Sep-17,445.9,449,442.5,447.75,1001757,446892727.6
20-Sep-17,450,450,445,448.9,755469,338092446
21-Sep-17,449,461.7,448.7,460.25,2189490,997042520.1
22-Sep-17,457.5,464.25,453,458.4,2254484,1033371473
25-Sep-17,455.25,462.45,449.15,451.95,2490162,1127961189
26-Sep-17,452,454.15,441.5,447.35,886702,395447052.1
27-Sep-17,449,458,443.7,449.95,1908788,862076553.1
28-Sep-17,450,458.35,447.35,454.45,3555144,1611673246
29-Sep-17,454,459.35,449.55,457.85,1412345,642230242.1
03-Oct-17,456.8,466.8,456,463.3,1901932,880405800.8
04-Oct-17,465.05,468.5,463.35,465.05,1673214,779304598.2
05-Oct-17,464.5,464.7,448.55,450.95,1237068,562759109.5
06-Oct-17,454.4,458.1,447,456.85,1130586,511819538.9
09-Oct-17,454,464,454,463.3,997113,460042782.9
10-Oct-17,463,467.8,461.4,466.3,1559112,724051143
11-Oct-17,464,469.9,461.6,467.25,1624889,756880947.1
12-Oct-17,465.5,475,465.5,474.2,1762764,832676345.5
13-Oct-17,474.4,479.9,472.95,476.1,2187256,1044005849
16-Oct-17,474.85,476.7,470.75,473.8,1101381,521982853.4
17-Oct-17,471.05,475.2,468.95,473,787447,371613822.5
18-Oct-17,472.35,472.4,457.65,458.45,1414945,653185632.5
19-Oct-17,456.1,460,456.1,458.35,128310,58816051.35
23-Oct-17,457,465,453.7,463.1,1319264,608229771.4
24-Oct-17,463.4,463.8,453.1,454.8,850860,389256235.7
25-Oct-17,455,474.1,454,468.1,1583314,739270163.4
26-Oct-17,469,479.9,462,477.25,2859405,1361064233
27-Oct-17,480,480,472,476.4,1292782,615973486.7
30-Oct-17,474.05,488.5,474.05,485.55,3746798,1811827858
31-Oct-17,486,486.6,476.2,482.05,1509095,726265717.8
01-Nov-17,484.95,498,472.45,488.5,3983511,1942065052
02-Nov-17,481.5,481.95,460.9,467.95,5545465,2603507926
03-Nov-17,469,473.75,461.1,463.45,1278344,598835718.7
06-Nov-17,462,466.5,458.1,460.45,1701924,785646087.6
07-Nov-17,462,478.45,461.05,470.5,4208801,1984040303
08-Nov-17,474.85,492.15,474.1,489.9,3566147,1733803838
09-Nov-17,492,496,486.85,490.25,1803442,887061194.6
10-Nov-17,496,497.75,483.85,491,1871915,919228654.7
13-Nov-17,487,502,486.8,490.1,2140262,1061289230
14-Nov-17,491,495,481.4,487.9,1426995,694898620.3
15-Nov-17,486,499.45,485,496.55,1718584,851531148.4
16-Nov-17,499,502,488.2,499.9,1376234,682260433.7
17-Nov-17,500,501,482.5,484.55,2140643,1046193496
20-Nov-17,485.95,487.5,475.5,476.8,1527038,729723887.1
21-Nov-17,478,497.75,478,493.85,2242785,1096792357
22-Nov-17,494,496.2,479.7,482.6,1932859,935073296.1
23-Nov-17,482.6,493,482.6,489.6,1200242,587323325.6
24-Nov-17,490,499,490,494.1,1701291,843144900.5
27-Nov-17,493,500,491.1,498.75,1469508,728977489.5
28-Nov-17,499.2,502.8,493.4,499.7,2334856,1167156116
29-Nov-17,497.1,500.1,492.8,496.55,1438175,714830310.9
30-Nov-17,492.35,495.5,487.2,489.25,2729850,1337739372
01-Dec-17,490,491.8,469.1,472.9,1962459,942372072.7
04-Dec-17,472.5,487,465.95,472.8,2507080,1196414704
05-Dec-17,474.8,475.25,462.65,465.4,2977968,1386229716
06-Dec-17,466.65,474.7,464.1,472.25,1952199,918670402.4
07-Dec-17,472.3,499.5,471.15,497.3,7475829,3670983821
08-Dec-17,497,499.55,492.7,496.1,2534022,1257588665
11-Dec-17,496,504.9,493.7,500.65,3215999,1608169035
12-Dec-17,502,506.6,498.05,501.2,4481699,2249765506
13-Dec-17,499.1,507.8,498.25,503.6,2052503,1035501618
14-Dec-17,503,518.15,503,514.25,4105304,2107218715
15-Dec-17,515,518,495,500.75,7010768,3561956801
18-Dec-17,497,498.5,489,494,2175527,1075086104
19-Dec-17,496.45,500,494,495.35,2168308,1076161804
20-Dec-17,496,496,489.35,492.95,1690391,833557929.7
21-Dec-17,497.4,498.45,485.3,490.65,1483945,732703600.3
22-Dec-17,490,497.25,488.55,493.45,1210792,597510885.6
26-Dec-17,494,497.9,489.6,493.4,1095301,540012018.8
27-Dec-17,494.5,505.4,491.25,503,2160870,1082009109
28-Dec-17,503.25,508,494.65,497.05,1943344,974195034.9
29-Dec-17,499.8,505,495.65,504.05,1412805,708661182.2
01-Jan-18,501.1,508.7,500.05,503.1,1115837,562053264
01-Jan-18,501.1,508.7,500.05,503.1,1115837,562053264
02-Jan-18,503.5,515,503.5,513.95,2204383,1128002417
03-Jan-18,516.1,525,515.7,519.45,2288877,1193569337
04-Jan-18,519.5,525,514,522.55,1460097,757008308.9
05-Jan-18,521,527,514.85,525.45,1756809,916708142.4
08-Jan-18,520.7,542.85,520.7,536.3,2795379,1499570647
09-Jan-18,540,540,529,533.85,1855191,990398341.1
10-Jan-18,535,544,533.8,542.1,2748547,1484783397
11-Jan-18,544,555.85,542.7,551.7,3485390,1918708871
12-Jan-18,550,554.5,548,550.75,2790912,1540482574
15-Jan-18,550.95,554.9,542.35,543.75,1959669,1078635891
16-Jan-18,548,563,547.3,557.65,4791310,2678512062
17-Jan-18,559.95,564.55,553.15,554.9,1636201,913201515.4
18-Jan-18,560,560,550.25,552.65,2158972,1194748168
19-Jan-18,553,558.5,547.05,552.9,1951962,1078853670
22-Jan-18,550,572.4,549.7,569.5,4127554,2328385642
23-Jan-18,569.15,590.7,564.2,588.25,4103152,2380548531
24-Jan-18,584.15,612.45,584.15,603.15,6672393,4023065070
25-Jan-18,604.5,613.45,588.1,598.45,5104213,3064427397
29-Jan-18,599.05,608.7,595.45,604.8,3352495,2015867719
30-Jan-18,600,611.25,593.2,602.95,6290644,3797026284
31-Jan-18,602.8,626.2,597,612.65,7244068,4445806560
01-Feb-18,612.55,619.5,607.05,611.05,2479739,1519942138
02-Feb-18,604.3,622.5,599.05,619.45,3994302,2458113457
05-Feb-18,609.9,631.2,609.4,629.05,3500770,2187096862
06-Feb-18,601,621.2,601,606.7,3104038,1894082043
07-Feb-18,611.8,617.3,596.95,603.1,3653165,2219175198
08-Feb-18,610,622,594.95,608.25,2894969,1770302986
09-Feb-18,601,603,589.4,595.25,3481551,2071345392
12-Feb-18,598,604.9,586.15,590.35,2343988,1394898294
14-Feb-18,588.5,614.6,588.5,611.5,5004415,3021551735
15-Feb-18,615,618.6,604,605.65,1676641,1025273154
16-Feb-18,610,613.7,581.2,584.35,2887255,1721203859
19-Feb-18,588.75,588.75,563.65,572.45,3170119,1815999321
20-Feb-18,575,582.2,569,574.2,2273116,1309337520
21-Feb-18,581.05,598,566.55,595.2,5590807,3302834514
22-Feb-18,592,606.45,592,602.6,4421727,2659886504
23-Feb-18,607,624.95,605,621.45,3490526,2146588102
26-Feb-18,622,627.45,611.05,612.45,2923731,1802110185
27-Feb-18,618,618.3,602.45,610.55,1905663,1160549175
28-Feb-18,610.2,615,603.85,612.65,2113430,1293312582
01-Mar-18,612.05,615.9,605.55,611.9,2226114,1360955132
05-Mar-18,608.5,634.9,606.55,630.85,4765322,2960824868
06-Mar-18,631.9,633.9,615,617.25,2424505,1515176876
07-Mar-18,619.8,626.45,606.55,609.05,1787149,1103385634
08-Mar-18,615,616.75,603,607.2,1858046,1134994473
09-Mar-18,609.7,623.1,606.5,619.2,2095483,1291767204
12-Mar-18,621.15,636.4,616.7,619.55,4336200,2713912146
13-Mar-18,620,624.95,613.6,619.15,2306960,1429820697
14-Mar-18,617.5,640.75,617.5,639.1,3825750,2419651259
15-Mar-18,641.7,651.95,627.05,631.85,5855371,3764042243
16-Mar-18,634.7,639,627,634.7,3741772,2371528458
19-Mar-18,634.85,637.4,608,609.9,1731324,1069652926
20-Mar-18,605,635.3,603.1,633.4,3320421,2075781926
21-Mar-18,635,636.85,621.25,625.85,2428150,1524018773
22-Mar-18,627,631,616.5,619.05,1785067,1111994332
23-Mar-18,607.5,625,604.75,623.35,3153066,1956043086
26-Mar-18,623,628.6,617,620.4,1552991,965115600
27-Mar-18,625,629.6,619,621.65,1135697,706876485.6
28-Mar-18,621.2,641,616.65,638.7,5534298,3514233703
02-Apr-18,638.7,646.5,634.1,640.3,2095519,1339928726
03-Apr-18,636.5,638,613.5,615.95,3851192,2389183090
04-Apr-18,618,622,603.25,606.3,2670676,1633743989
05-Apr-18,616.2,620.75,604.55,617.35,2809480,1723679879
06-Apr-18,616,622,613.8,618.2,1160620,717562272.4
09-Apr-18,621,622.5,613.25,614.85,1427650,880764947.1
10-Apr-18,620.9,629.5,611.5,626.45,2085181,1298081017
11-Apr-18,626.05,636.8,620.65,633.35,2139871,1343964126
12-Apr-18,636.4,655,634.05,652.8,3614281,2341611999
13-Apr-18,652.55,673.85,641.1,671.55,5653116,3744867792
16-Apr-18,658.1,682.8,657.5,668.7,3931095,2643807129
17-Apr-18,671,672.5,661.65,668.3,1576573,1051565288
18-Apr-18,668.95,674,654.2,656.8,1676060,1106461080
19-Apr-18,662.95,669.25,655.95,665.2,2662071,1767693651
20-Apr-18,667,706,667,700.5,5490181,3791628918
23-Apr-18,694.55,729.5,690.6,702,6998046,4988853391
24-Apr-18,695,699.75,680,682.7,2728320,1876956831
25-Apr-18,685.9,699.95,677,686.4,4560558,3143659010
26-Apr-18,681,697,680.65,691.1,2852323,1966683692
27-Apr-18,695.05,695.85,668.45,670.5,3756249,2531244535
30-Apr-18,675,684.15,668.1,670.6,2639069,1777044095
02-May-18,674,674,655.5,662.55,1745715,1155295104
03-May-18,662.55,667,645.9,652.95,2284475,1493683937
04-May-18,652.95,665.6,636.45,662.65,3162498,2073712458
07-May-18,671.75,675.5,654.2,657.4,2770174,1836736220
08-May-18,663,666.4,651.05,653.35,1771130,1164835672
09-May-18,653,665.75,648.3,654.1,2193797,1442817017
10-May-18,656.65,671.9,656.65,663.6,3927593,2607529482
11-May-18,663,671.75,654.2,666.45,2880596,1907876744
14-May-18,661.6,670,658.25,667.25,1436196,955083782
15-May-18,664.6,680,663.3,670.65,2427422,1636176857
16-May-18,671,678.7,669,672.7,1690858,1139080000
17-May-18,679,681,666.3,675.8,2022339,1360674181
18-May-18,679.8,697.5,671.25,692.95,4304706,2968172390
21-May-18,692,695.9,678.25,685.35,2342450,1608059334
22-May-18,683.6,690.5,675,686.4,1797801,1227809742
23-May-18,687,707.3,683.25,697.45,3516538,2458090568
24-May-18,700.95,715.9,695.85,711.35,5914361,4187673570
25-May-18,714.95,718.7,696,702.75,3547180,2519986453
28-May-18,713.95,713.95,662.35,675.25,8983562,6083534129
29-May-18,676.05,686.5,673.25,677.85,2684315,1826283470
30-May-18,678,691.25,678,687.25,3744400,2565537447
31-May-18,686,717.8,682.45,712.35,7789699,5513843777
01-Jun-18,712,721.5,698.2,701.15,4585884,3265761897
04-Jun-18,698,717,695.4,698.3,2864750,2019206226
05-Jun-18,703,714.8,697.35,701.25,3710175,2617764572
06-Jun-18,705,706.5,684.3,691.75,2793493,1928758629
07-Jun-18,694.5,703.9,683,701.85,3166739,2195393675
08-Jun-18,705,721.3,703.5,706.95,4572713,3254179378
11-Jun-18,709,721.9,705.5,714.2,4023019,2876355397
12-Jun-18,715.1,718.65,706.3,709.1,2200939,1564779426
13-Jun-18,715,715.1,706.4,713.8,2429450,1729844830
14-Jun-18,711,717.9,690,698.8,4483300,3139721524
15-Jun-18,702.5,712,695.2,707.25,3273882,2307168681
18-Jun-18,711,714.15,701.35,710.55,1693522,1200589360
